year,state-name,sector-name,fuel-name,value
2004,Indiana,Electric Power carbon dioxide emissions,All Fuels,120.65848
2004,Indiana,Industrial carbon dioxide emissions,Coal,33.190361
2004,Indiana,Industrial carbon dioxide emissions,Petroleum,11.370761
2004,Indiana,Industrial carbon dioxide emissions,Natural Gas,13.53456
2004,Indiana,Industrial carbon dioxide emissions,All Fuels,58.095682
2004,Indiana,Total carbon dioxide emissions from all sectors,All Fuels,240.0559
2004,Indiana,Total carbon dioxide emissions from all sectors,Coal,153.107264
2004,Indiana,Total carbon dioxide emissions from all sectors,Petroleum,59.29071
2004,Indiana,Total carbon dioxide emissions from all sectors,Natural Gas,27.657926
2004,Iowa,Residential carbon dioxide emissions,Coal,0.039301
2004,Iowa,Residential carbon dioxide emissions,Petroleum,1.196357
2004,Iowa,Residential carbon dioxide emissions,Natural Gas,3.636398
2004,Iowa,Residential carbon dioxide emissions,All Fuels,4.872056
2004,Iowa,Commercial carbon dioxide emissions,Coal,0.353994
2004,Iowa,Commercial carbon dioxide emissions,Petroleum,0.720378
2004,Iowa,Commercial carbon dioxide emissions,Natural Gas,2.451961
2004,Iowa,Commercial carbon dioxide emissions,All Fuels,3.526333
2004,Iowa,Transportation carbon dioxide emissions,Petroleum,19.963382
2004,Iowa,Transportation carbon dioxide emissions,Natural Gas,0.545582
2004,Iowa,Transportation carbon dioxide emissions,All Fuels,20.508963
2004,Iowa,Electric Power carbon dioxide emissions,Coal,36.327328
2004,Iowa,Electric Power carbon dioxide emissions,Petroleum,0.113108
2004,Iowa,Electric Power carbon dioxide emissions,Natural Gas,0.439203
2004,Iowa,Electric Power carbon dioxide emissions,All Fuels,36.879639
2004,Iowa,Industrial carbon dioxide emissions,Coal,5.545117
2004,Iowa,Industrial carbon dioxide emissions,Petroleum,3.899527
2004,Iowa,Industrial carbon dioxide emissions,Natural Gas,4.806079
2004,Iowa,Industrial carbon dioxide emissions,All Fuels,14.250722
2004,Iowa,Total carbon dioxide emissions from all sectors,All Fuels,80.037713
2004,Iowa,Total carbon dioxide emissions from all sectors,Coal,42.265739
2004,Iowa,Total carbon dioxide emissions from all sectors,Petroleum,25.892752
2004,Iowa,Total carbon dioxide emissions from all sectors,Natural Gas,11.879222
2004,Kansas,Residential carbon dioxide emissions,Petroleum,0.573171
2004,Kansas,Residential carbon dioxide emissions,Natural Gas,3.497389
2004,Kansas,Residential carbon dioxide emissions,All Fuels,4.070561
2004,Kansas,Commercial carbon dioxide emissions,Petroleum,0.354486
2004,Kansas,Commercial carbon dioxide emissions,Natural Gas,1.977422
2004,Kansas,Commercial carbon dioxide emissions,All Fuels,2.331908
2004,Kansas,Transportation carbon dioxide emissions,Petroleum,17.502416
2004,Kansas,Transportation carbon dioxide emissions,Natural Gas,1.53859
2004,Kansas,Transportation carbon dioxide emissions,All Fuels,19.041007
2004,Kansas,Electric Power carbon dioxide emissions,Coal,36.381739
2004,Kansas,Electric Power carbon dioxide emissions,Petroleum,0.758466
2004,Kansas,Electric Power carbon dioxide emissions,Natural Gas,0.558315
2004,Kansas,Electric Power carbon dioxide emissions,All Fuels,37.69852
2004,Kansas,Industrial carbon dioxide emissions,Coal,0.472346
2004,Kansas,Industrial carbon dioxide emissions,Petroleum,7.011026
2004,Kansas,Industrial carbon dioxide emissions,Natural Gas,5.990811
2004,Kansas,Industrial carbon dioxide emissions,All Fuels,13.474183
2004,Kansas,Total carbon dioxide emissions from all sectors,All Fuels,76.616178
2004,Kansas,Total carbon dioxide emissions from all sectors,Coal,36.854085
2004,Kansas,Total carbon dioxide emissions from all sectors,Petroleum,26.199566
2004,Kansas,Total carbon dioxide emissions from all sectors,Natural Gas,13.562527
2004,Kentucky,Residential carbon dioxide emissions,Coal,0.062749
2004,Kentucky,Residential carbon dioxide emissions,Petroleum,0.819611
2004,Kentucky,Residential carbon dioxide emissions,Natural Gas,3.100101
2004,Kentucky,Residential carbon dioxide emissions,All Fuels,3.982461
2004,Kentucky,Commercial carbon dioxide emissions,Coal,0.564834
2004,Kentucky,Commercial carbon dioxide emissions,Petroleum,0.477098
2004,Kentucky,Commercial carbon dioxide emissions,Natural Gas,2.031593
2004,Kentucky,Commercial carbon dioxide emissions,All Fuels,3.073524
2004,Kentucky,Transportation carbon dioxide emissions,Petroleum,33.90772
2004,Kentucky,Transportation carbon dioxide emissions,Natural Gas,0.563143
2004,Kentucky,Transportation carbon dioxide emissions,All Fuels,34.470863
2004,Kentucky,Electric Power carbon dioxide emissions,Coal,85.560334
2004,Kentucky,Electric Power carbon dioxide emissions,Petroleum,4.254796
2004,Kentucky,Electric Power carbon dioxide emissions,Natural Gas,0.262949
2004,Kentucky,Electric Power carbon dioxide emissions,All Fuels,90.078079
2004,Kentucky,Industrial carbon dioxide emissions,Coal,5.596256
2004,Kentucky,Industrial carbon dioxide emissions,Petroleum,11.11217
2004,Kentucky,Industrial carbon dioxide emissions,Natural Gas,6.177822
2004,Kentucky,Industrial carbon dioxide emissions,All Fuels,22.886248
2004,Kentucky,Total carbon dioxide emissions from all sectors,All Fuels,154.491176
2004,Kentucky,Total carbon dioxide emissions from all sectors,Coal,91.784173
2004,Kentucky,Total carbon dioxide emissions from all sectors,Petroleum,50.571394
2004,Kentucky,Total carbon dioxide emissions from all sectors,Natural Gas,12.135609
2004,Louisiana,Residential carbon dioxide emissions,Petroleum,0.17202
2004,Louisiana,Residential carbon dioxide emissions,Natural Gas,2.341497
2004,Louisiana,Residential carbon dioxide emissions,All Fuels,2.513517
2004,Louisiana,Commercial carbon dioxide emissions,Petroleum,0.808756
2004,Louisiana,Commercial carbon dioxide emissions,Natural Gas,1.353316
2004,Louisiana,Commercial carbon dioxide emissions,All Fuels,2.162072
2004,Louisiana,Transportation carbon dioxide emissions,Petroleum,51.180905
2004,Louisiana,Transportation carbon dioxide emissions,Natural Gas,2.470796
2004,Louisiana,Transportation carbon dioxide emissions,All Fuels,53.651701
2004,Louisiana,Electric Power carbon dioxide emissions,Coal,24.352
2004,Louisiana,Electric Power carbon dioxide emissions,Petroleum,3.446186
2004,Louisiana,Electric Power carbon dioxide emissions,Natural Gas,13.395535
2004,Louisiana,Electric Power carbon dioxide emissions,All Fuels,41.193721
2004,Louisiana,Industrial carbon dioxide emissions,Coal,0.1928
2004,Louisiana,Industrial carbon dioxide emissions,Petroleum,55.921125
2004,Louisiana,Industrial carbon dioxide emissions,Natural Gas,52.274498
2004,Louisiana,Industrial carbon dioxide emissions,All Fuels,108.388424
2004,Louisiana,Total carbon dioxide emissions from all sectors,All Fuels,207.909435
2004,Louisiana,Total carbon dioxide emissions from all sectors,Coal,24.5448
2004,Louisiana,Total carbon dioxide emissions from all sectors,Petroleum,111.528992
2004,Louisiana,Total carbon dioxide emissions from all sectors,Natural Gas,71.835643
2004,Maine,Residential carbon dioxide emissions,Coal,0.000475
2004,Maine,Residential carbon dioxide emissions,Petroleum,5.178065
2004,Maine,Residential carbon dioxide emissions,Natural Gas,0.065684
2004,Maine,Residential carbon dioxide emissions,All Fuels,5.244224
2004,Maine,Commercial carbon dioxide emissions,Coal,0.004272
2004,Maine,Commercial carbon dioxide emissions,Petroleum,1.923116
2004,Maine,Commercial carbon dioxide emissions,Natural Gas,0.26592
2004,Maine,Commercial carbon dioxide emissions,All Fuels,2.193308
2004,Maine,Transportation carbon dioxide emissions,Petroleum,8.665435
2004,Maine,Transportation carbon dioxide emissions,Natural Gas,0.036344
2004,Maine,Transportation carbon dioxide emissions,All Fuels,8.701779
2004,Maine,Electric Power carbon dioxide emissions,Coal,0.412342
2004,Maine,Electric Power carbon dioxide emissions,Petroleum,0.623475
2004,Maine,Electric Power carbon dioxide emissions,Natural Gas,3.487786
2004,Maine,Electric Power carbon dioxide emissions,All Fuels,4.523603
2004,Maine,Industrial carbon dioxide emissions,Coal,0.278521
2004,Maine,Industrial carbon dioxide emissions,Petroleum,2.266344
2004,Maine,Industrial carbon dioxide emissions,Natural Gas,0.862806
2004,Maine,Industrial carbon dioxide emissions,All Fuels,3.407671
2004,Maine,Total carbon dioxide emissions from all sectors,All Fuels,24.070584
2004,Maine,Total carbon dioxide emissions from all sectors,Coal,0.695609
2004,Maine,Total carbon dioxide emissions from all sectors,Petroleum,18.656435
2004,Maine,Total carbon dioxide emissions from all sectors,Natural Gas,4.71854
2004,Maryland,Residential carbon dioxide emissions,Coal,0.013195
2004,Maryland,Transportation carbon dioxide emissions,Petroleum,30.964831
2004,Maryland,Transportation carbon dioxide emissions,Natural Gas,0.15084
2004,Maryland,Transportation carbon dioxide emissions,All Fuels,31.115671
2004,Maryland,Electric Power carbon dioxide emissions,Coal,27.857482
2004,Maryland,Electric Power carbon dioxide emissions,Petroleum,2.626984
2004,Maryland,Electric Power carbon dioxide emissions,Natural Gas,0.664906
2004,Maryland,Electric Power carbon dioxide emissions,All Fuels,31.149372
2004,Maryland,Industrial carbon dioxide emissions,Coal,3.235448
2004,Maryland,Industrial carbon dioxide emissions,Petroleum,4.316622
2004,Maryland,Industrial carbon dioxide emissions,Natural Gas,1.235809
2004,Maryland,Industrial carbon dioxide emissions,All Fuels,8.787879
2004,Maryland,Total carbon dioxide emissions from all sectors,All Fuels,83.406139
2004,Maryland,Total carbon dioxide emissions from all sectors,Coal,31.224693
2004,Maryland,Total carbon dioxide emissions from all sectors,Petroleum,41.516989
2004,Maryland,Total carbon dioxide emissions from all sectors,Natural Gas,10.664457
2004,Maryland,Residential carbon dioxide emissions,Petroleum,2.403007
2004,Maryland,Residential carbon dioxide emissions,Natural Gas,4.751649
2004,Maryland,Residential carbon dioxide emissions,All Fuels,7.167851
2004,Maryland,Commercial carbon dioxide emissions,Coal,0.118568
2004,Maryland,Commercial carbon dioxide emissions,Petroleum,1.205546
2004,Maryland,Commercial carbon dioxide emissions,Natural Gas,3.861252
2004,Maryland,Commercial carbon dioxide emissions,All Fuels,5.185365
2004,Massachusetts,Residential carbon dioxide emissions,Coal,0.008164
2004,Massachusetts,Residential carbon dioxide emissions,Petroleum,8.862926
2004,Massachusetts,Residential carbon dioxide emissions,Natural Gas,6.153512
2004,Massachusetts,Residential carbon dioxide emissions,All Fuels,15.024602
2004,Massachusetts,Commercial carbon dioxide emissions,Coal,0.073191
2004,Massachusetts,Commercial carbon dioxide emissions,Petroleum,3.360947
2004,Massachusetts,Commercial carbon dioxide emissions,Natural Gas,3.103497
2004,Massachusetts,Commercial carbon dioxide emissions,All Fuels,6.537635
2004,Massachusetts,Transportation carbon dioxide emissions,Petroleum,33.433715
2004,Massachusetts,Transportation carbon dioxide emissions,Natural Gas,0.105158
2004,Massachusetts,Transportation carbon dioxide emissions,All Fuels,33.538873
2004,Massachusetts,Electric Power carbon dioxide emissions,Coal,9.824206
2004,Massachusetts,Electric Power carbon dioxide emissions,Petroleum,5.295918
2004,Massachusetts,Electric Power carbon dioxide emissions,Natural Gas,8.620117
2004,Massachusetts,Electric Power carbon dioxide emissions,All Fuels,23.74024
2004,Massachusetts,Industrial carbon dioxide emissions,Coal,0.138932
2004,Massachusetts,Industrial carbon dioxide emissions,Petroleum,1.689165
2004,Massachusetts,Industrial carbon dioxide emissions,Natural Gas,2.285015
2004,Massachusetts,Industrial carbon dioxide emissions,All Fuels,4.113112
2004,Massachusetts,Total carbon dioxide emissions from all sectors,All Fuels,82.954462
2004,Massachusetts,Total carbon dioxide emissions from all sectors,Coal,10.044493
2004,Massachusetts,Total carbon dioxide emissions from all sectors,Petroleum,52.64267
2004,Massachusetts,Total carbon dioxide emissions from all sectors,Natural Gas,20.267299
2004,Michigan,Residential carbon dioxide emissions,Coal,0.041674
2004,Michigan,Residential carbon dioxide emissions,Petroleum,4.305606
2004,Michigan,Residential carbon dioxide emissions,Natural Gas,19.69108
2004,Michigan,Residential carbon dioxide emissions,All Fuels,24.03836
2004,Michigan,Commercial carbon dioxide emissions,Coal,0.374784
2004,Michigan,Commercial carbon dioxide emissions,Petroleum,0.938928
2004,Michigan,Commercial carbon dioxide emissions,Natural Gas,9.528818
2004,Michigan,Commercial carbon dioxide emissions,All Fuels,10.84253
2004,Michigan,Transportation carbon dioxide emissions,Petroleum,54.68649
2004,Michigan,Transportation carbon dioxide emissions,Natural Gas,1.498692
2004,Michigan,Transportation carbon dioxide emissions,All Fuels,56.185182
2004,Michigan,Electric Power carbon dioxide emissions,Coal,66.097343
2004,Michigan,Electric Power carbon dioxide emissions,Petroleum,0.705696
2004,Michigan,Electric Power carbon dioxide emissions,Natural Gas,7.187799
2004,Michigan,Electric Power carbon dioxide emissions,All Fuels,73.990838
2004,Michigan,Industrial carbon dioxide emissions,Coal,7.256538
2004,Michigan,Industrial carbon dioxide emissions,Petroleum,5.155098
2004,Michigan,Industrial carbon dioxide emissions,Natural Gas,11.438955
2004,Michigan,Industrial carbon dioxide emissions,All Fuels,23.850591
2004,Michigan,Total carbon dioxide emissions from all sectors,All Fuels,188.907501
2004,Michigan,Total carbon dioxide emissions from all sectors,Coal,73.770339
2004,Michigan,Total carbon dioxide emissions from all sectors,Petroleum,65.791819
2004,Michigan,Total carbon dioxide emissions from all sectors,Natural Gas,49.345343
2004,Minnesota,Residential carbon dioxide emissions,Petroleum,2.33106
2004,Minnesota,Residential carbon dioxide emissions,Natural Gas,7.100361
2004,Minnesota,Residential carbon dioxide emissions,All Fuels,9.431422
2004,Minnesota,Commercial carbon dioxide emissions,Coal,0.000285
2004,Minnesota,Commercial carbon dioxide emissions,Petroleum,0.765876
2004,Minnesota,Commercial carbon dioxide emissions,Natural Gas,5.158063
2004,Minnesota,Commercial carbon dioxide emissions,All Fuels,5.924224
2004,Minnesota,Transportation carbon dioxide emissions,Petroleum,34.913233
2004,Minnesota,Transportation carbon dioxide emissions,Natural Gas,1.100024
2004,Minnesota,Transportation carbon dioxide emissions,All Fuels,36.013256
2004,Minnesota,Electric Power carbon dioxide emissions,Coal,33.837018
2004,Minnesota,Electric Power carbon dioxide emissions,Petroleum,0.789194
2004,Minnesota,Electric Power carbon dioxide emissions,Natural Gas,0.682043
2004,Minnesota,Electric Power carbon dioxide emissions,All Fuels,35.308255
2004,Minnesota,Industrial carbon dioxide emissions,Coal,2.335227
2004,Minnesota,Industrial carbon dioxide emissions,Petroleum,6.813204
2004,Minnesota,Industrial carbon dioxide emissions,Natural Gas,4.989621
2004,Minnesota,Industrial carbon dioxide emissions,All Fuels,14.138052
2004,Minnesota,Total carbon dioxide emissions from all sectors,All Fuels,100.815209
2004,Minnesota,Total carbon dioxide emissions from all sectors,Coal,36.17253
2004,Minnesota,Total carbon dioxide emissions from all sectors,Petroleum,45.612567
2004,Minnesota,Total carbon dioxide emissions from all sectors,Natural Gas,19.030113
2004,Mississippi,Residential carbon dioxide emissions,Petroleum,0.477405
2004,Mississippi,Residential carbon dioxide emissions,Natural Gas,1.317238
2004,Mississippi,Residential carbon dioxide emissions,All Fuels,1.794643
2004,Mississippi,Commercial carbon dioxide emissions,Petroleum,0.265664
2004,Mississippi,Commercial carbon dioxide emissions,Natural Gas,1.207782
2004,Mississippi,Commercial carbon dioxide emissions,All Fuels,1.473446
2004,Mississippi,Transportation carbon dioxide emissions,Petroleum,24.652077
2004,Mississippi,Transportation carbon dioxide emissions,Natural Gas,1.194942
2004,Mississippi,Transportation carbon dioxide emissions,All Fuels,25.847019
2004,Mississippi,Electric Power carbon dioxide emissions,Coal,17.332142
2004,Mississippi,Electric Power carbon dioxide emissions,Petroleum,2.119425
2004,Mississippi,Electric Power carbon dioxide emissions,Natural Gas,5.883666
2004,Mississippi,Electric Power carbon dioxide emissions,All Fuels,25.335233
2004,Mississippi,Industrial carbon dioxide emissions,Coal,0.35075
2004,Mississippi,Industrial carbon dioxide emissions,Petroleum,5.339656
2004,Mississippi,Industrial carbon dioxide emissions,Natural Gas,5.5876
2004,Mississippi,Industrial carbon dioxide emissions,All Fuels,11.278006
2004,Mississippi,Total carbon dioxide emissions from all sectors,All Fuels,65.728348
2004,Mississippi,Total carbon dioxide emissions from all sectors,Coal,17.682892
2004,Mississippi,Total carbon dioxide emissions from all sectors,Petroleum,32.854228
2004,Mississippi,Total carbon dioxide emissions from all sectors,Natural Gas,15.191228
2004,Missouri,Residential carbon dioxide emissions,Coal,0.042529
2004,Missouri,Residential carbon dioxide emissions,Petroleum,1.338652
2004,Missouri,Residential carbon dioxide emissions,Natural Gas,5.937465
2004,Missouri,Residential carbon dioxide emissions,All Fuels,7.318646
2004,Missouri,Commercial carbon dioxide emissions,Coal,0.382473
2004,Missouri,Commercial carbon dioxide emissions,Petroleum,0.847796
2004,Missouri,Commercial carbon dioxide emissions,Natural Gas,3.34135
2004,Missouri,Commercial carbon dioxide emissions,All Fuels,4.571618
2004,Missouri,Transportation carbon dioxide emissions,Petroleum,40.68546
2004,Missouri,Transportation carbon dioxide emissions,Natural Gas,0.183682
2004,Missouri,Transportation carbon dioxide emissions,All Fuels,40.869142
2004,Missouri,Electric Power carbon dioxide emissions,Coal,74.44995
2004,Missouri,Electric Power carbon dioxide emissions,Petroleum,0.195961
2004,Missouri,Electric Power carbon dioxide emissions,Natural Gas,1.33273
2004,Missouri,Electric Power carbon dioxide emissions,All Fuels,75.978642
2004,Missouri,Industrial carbon dioxide emissions,Coal,2.289714
2004,Missouri,Industrial carbon dioxide emissions,Petroleum,7.395897
2004,Missouri,Industrial carbon dioxide emissions,Natural Gas,3.355397
2004,Missouri,Industrial carbon dioxide emissions,All Fuels,13.041008
2004,Missouri,Total carbon dioxide emissions from all sectors,All Fuels,141.779056
2004,Missouri,Total carbon dioxide emissions from all sectors,Coal,77.164666
2004,Missouri,Total carbon dioxide emissions from all sectors,Petroleum,50.463766
2004,Missouri,Total carbon dioxide emissions from all sectors,Natural Gas,14.150625
2004,Montana,Residential carbon dioxide emissions,Coal,0.018606
2004,Montana,Residential carbon dioxide emissions,Petroleum,0.531573
2004,Montana,Residential carbon dioxide emissions,Natural Gas,1.083682
2004,Montana,Residential carbon dioxide emissions,All Fuels,1.633861
2004,Montana,Commercial carbon dioxide emissions,Coal,0.167172
2004,Montana,Commercial carbon dioxide emissions,Petroleum,0.214785
2004,Montana,Commercial carbon dioxide emissions,Natural Gas,0.729848
2004,Montana,Commercial carbon dioxide emissions,All Fuels,1.111804
2004,Montana,Transportation carbon dioxide emissions,Petroleum,7.358236
2004,Montana,Transportation carbon dioxide emissions,Natural Gas,0.451724
2004,Montana,Transportation carbon dioxide emissions,All Fuels,7.809961
2004,Montana,Electric Power carbon dioxide emissions,Coal,18.388243
2004,Montana,Electric Power carbon dioxide emissions,Petroleum,0.793178
2004,Montana,Electric Power carbon dioxide emissions,Natural Gas,0.010505
2004,Montana,Electric Power carbon dioxide emissions,All Fuels,19.191927
2004,Montana,Industrial carbon dioxide emissions,Coal,0.12844
2004,Montana,Industrial carbon dioxide emissions,Petroleum,3.641484
2004,Montana,Industrial carbon dioxide emissions,Natural Gas,1.309951
2004,Montana,Industrial carbon dioxide emissions,All Fuels,5.079875
2004,Montana,Total carbon dioxide emissions from all sectors,All Fuels,34.827428
2004,Montana,Total carbon dioxide emissions from all sectors,Coal,18.702461
2004,Montana,Total carbon dioxide emissions from all sectors,Petroleum,12.539257
2004,Montana,Total carbon dioxide emissions from all sectors,Natural Gas,3.58571
2004,Nebraska,Residential carbon dioxide emissions,Coal,0.000665
2004,Nebraska,Residential carbon dioxide emissions,Petroleum,0.457154
2004,Nebraska,Residential carbon dioxide emissions,Natural Gas,2.067777
2004,Nebraska,Residential carbon dioxide emissions,All Fuels,2.525596
2004,Nebraska,Commercial carbon dioxide emissions,Coal,0.00617
2004,Nebraska,Commercial carbon dioxide emissions,Petroleum,0.214412
2004,Nebraska,Commercial carbon dioxide emissions,Natural Gas,1.599499
2004,Nebraska,Commercial carbon dioxide emissions,All Fuels,1.820082
2004,Nebraska,Transportation carbon dioxide emissions,Petroleum,12.042778
2004,Nebraska,Transportation carbon dioxide emissions,Natural Gas,0.21663
2004,Nebraska,Transportation carbon dioxide emissions,All Fuels,12.259409
2004,Nebraska,Electric Power carbon dioxide emissions,Coal,20.665114
2004,Nebraska,Electric Power carbon dioxide emissions,Petroleum,0.020564
2004,Nebraska,Electric Power carbon dioxide emissions,Natural Gas,0.174875
2004,Nebraska,Electric Power carbon dioxide emissions,All Fuels,20.860552
2004,Nebraska,Industrial carbon dioxide emissions,Coal,0.697941
2004,Nebraska,Industrial carbon dioxide emissions,Petroleum,3.22184
2004,Nebraska,Industrial carbon dioxide emissions,Natural Gas,2.017892
2004,Nebraska,Industrial carbon dioxide emissions,All Fuels,5.937673
2004,Nebraska,Total carbon dioxide emissions from all sectors,All Fuels,43.403311
2004,Nebraska,Total carbon dioxide emissions from all sectors,Coal,21.36989
2004,Nebraska,Total carbon dioxide emissions from all sectors,Petroleum,15.956748
2004,Nebraska,Total carbon dioxide emissions from all sectors,Natural Gas,6.076674
2004,Nevada,Residential carbon dioxide emissions,Coal,0.00019
2004,Nevada,Residential carbon dioxide emissions,Petroleum,0.165915
2004,Nevada,Residential carbon dioxide emissions,Natural Gas,2.000926
2004,Nevada,Residential carbon dioxide emissions,All Fuels,2.16703
2004,Nevada,Commercial carbon dioxide emissions,Coal,0.001519
2004,Nevada,Commercial carbon dioxide emissions,Petroleum,0.189806
2004,Nevada,Commercial carbon dioxide emissions,Natural Gas,1.471208
2004,Nevada,Commercial carbon dioxide emissions,All Fuels,1.662534
2004,Nevada,Transportation carbon dioxide emissions,Petroleum,15.968362
2004,Nevada,Transportation carbon dioxide emissions,Natural Gas,0.158852
2004,Nevada,Transportation carbon dioxide emissions,All Fuels,16.127213
2004,Nevada,Electric Power carbon dioxide emissions,Coal,18.047908
2004,Nevada,Electric Power carbon dioxide emissions,Petroleum,0.079707
2004,Nevada,Electric Power carbon dioxide emissions,Natural Gas,7.485871
2004,Nevada,Electric Power carbon dioxide emissions,All Fuels,25.613486
2004,Nevada,Industrial carbon dioxide emissions,Coal,0.457456
2004,Nevada,Industrial carbon dioxide emissions,Petroleum,1.454538
2004,Nevada,Industrial carbon dioxide emissions,Natural Gas,0.618492
2004,Nevada,Industrial carbon dioxide emissions,All Fuels,2.530485
2004,Nevada,Total carbon dioxide emissions from all sectors,All Fuels,48.100748
2004,Nevada,Total carbon dioxide emissions from all sectors,Coal,18.507072
2004,Nevada,Total carbon dioxide emissions from all sectors,Petroleum,17.858327
2004,Nevada,Total carbon dioxide emissions from all sectors,Natural Gas,11.735349
2004,New Hampshire,Residential carbon dioxide emissions,Coal,0.000475
2004,New Hampshire,Residential carbon dioxide emissions,Petroleum,2.99725
2004,New Hampshire,Residential carbon dioxide emissions,Natural Gas,0.392195
2004,New Hampshire,Residential carbon dioxide emissions,All Fuels,3.389919
2004,New Hampshire,Commercial carbon dioxide emissions,Coal,0.004272
2004,New Hampshire,Commercial carbon dioxide emissions,Petroleum,1.385365
2004,New Hampshire,Commercial carbon dioxide emissions,Natural Gas,0.495019
2004,New Hampshire,Commercial carbon dioxide emissions,All Fuels,1.884656
2004,New Hampshire,Transportation carbon dioxide emissions,Petroleum,7.804607
2004,New Hampshire,Transportation carbon dioxide emissions,Natural Gas,0.001273
2004,New Hampshire,Transportation carbon dioxide emissions,All Fuels,7.80588
2004,New Hampshire,Electric Power carbon dioxide emissions,Coal,4.149815
2004,New Hampshire,Electric Power carbon dioxide emissions,Petroleum,1.537357
2004,New Hampshire,Electric Power carbon dioxide emissions,Natural Gas,2.0942
2004,New Hampshire,Electric Power carbon dioxide emissions,All Fuels,7.781371
2004,New Hampshire,Industrial carbon dioxide emissions,Petroleum,0.719497
2004,New Hampshire,Industrial carbon dioxide emissions,Natural Gas,0.393261
2004,New Hampshire,Industrial carbon dioxide emissions,All Fuels,1.112758
2004,New Hampshire,Total carbon dioxide emissions from all sectors,All Fuels,21.974585
2004,New Hampshire,Total carbon dioxide emissions from all sectors,Coal,4.154561
2004,New Hampshire,Total carbon dioxide emissions from all sectors,Petroleum,14.444076
2004,New Hampshire,Total carbon dioxide emissions from all sectors,Natural Gas,3.375947
2004,New Jersey,Residential carbon dioxide emissions,Coal,0.001234
2004,New Jersey,Residential carbon dioxide emissions,Petroleum,4.722279
2004,New Jersey,Residential carbon dioxide emissions,Natural Gas,12.817483
2004,New Jersey,Residential carbon dioxide emissions,All Fuels,17.540996
2004,New Jersey,Commercial carbon dioxide emissions,Coal,0.010727
2004,New Jersey,Commercial carbon dioxide emissions,Petroleum,1.603168
2004,New Jersey,Commercial carbon dioxide emissions,Natural Gas,9.305184
2004,New Jersey,Commercial carbon dioxide emissions,All Fuels,10.919079
2004,New Jersey,Transportation carbon dioxide emissions,Petroleum,64.578618
2004,New Jersey,Transportation carbon dioxide emissions,Natural Gas,0.10362
2004,New Jersey,Transportation carbon dioxide emissions,All Fuels,64.682238
2004,New Jersey,Electric Power carbon dioxide emissions,Coal,10.750541
2004,New Jersey,Electric Power carbon dioxide emissions,Petroleum,0.696967
2004,New Jersey,Electric Power carbon dioxide emissions,Natural Gas,7.749298
2004,New Jersey,Electric Power carbon dioxide emissions,All Fuels,19.196806
2004,New Jersey,Industrial carbon dioxide emissions,Coal,0.014893
2004,New Jersey,Industrial carbon dioxide emissions,Petroleum,9.638371
2004,New Jersey,Industrial carbon dioxide emissions,Natural Gas,4.084259
2004,New Jersey,Industrial carbon dioxide emissions,All Fuels,13.737523
2004,New Jersey,Total carbon dioxide emissions from all sectors,All Fuels,126.076641
2004,New Jersey,Total carbon dioxide emissions from all sectors,Coal,10.777395
2004,New Jersey,Total carbon dioxide emissions from all sectors,Petroleum,81.239403
2004,New Jersey,Total carbon dioxide emissions from all sectors,Natural Gas,34.059843
2004,New Mexico,Residential carbon dioxide emissions,Coal,0.000759
2004,New Mexico,Residential carbon dioxide emissions,Petroleum,0.439634
2004,New Mexico,Residential carbon dioxide emissions,Natural Gas,1.868497
2004,New Mexico,Residential carbon dioxide emissions,All Fuels,2.30889
2004,New Mexico,Commercial carbon dioxide emissions,Coal,0.00655
2004,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.321039
2004,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.385257
2004,New Mexico,Commercial carbon dioxide emissions,All Fuels,1.712846
2004,New Mexico,Transportation carbon dioxide emissions,Petroleum,14.247603
2004,New Mexico,Transportation carbon dioxide emissions,Natural Gas,1.487391
2004,New Mexico,Transportation carbon dioxide emissions,All Fuels,15.734994
2004,New Mexico,Electric Power carbon dioxide emissions,Coal,29.392099
2004,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.022952
2004,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,1.670118
2004,New Mexico,Electric Power carbon dioxide emissions,All Fuels,31.085169
2004,New Mexico,Industrial carbon dioxide emissions,Coal,0.185306
2004,New Mexico,Industrial carbon dioxide emissions,Petroleum,2.376235
2004,New Mexico,Industrial carbon dioxide emissions,Natural Gas,5.52749
2004,New Mexico,Industrial carbon dioxide emissions,All Fuels,8.089031
2004,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,58.930929
2004,New Mexico,Total carbon dioxide emissions from all sectors,Coal,29.584714
2004,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,17.407463
2004,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,11.938752
2004,New York,Residential carbon dioxide emissions,All Fuels,38.442162
2004,New York,Commercial carbon dioxide emissions,Coal,0.343552
2004,New York,Commercial carbon dioxide emissions,Petroleum,14.899497
2004,New York,Commercial carbon dioxide emissions,Natural Gas,19.572127
2004,New York,Commercial carbon dioxide emissions,All Fuels,34.815176
2004,New York,Transportation carbon dioxide emissions,Petroleum,74.866303
2004,New York,Transportation carbon dioxide emissions,Natural Gas,0.473902
2004,New York,Transportation carbon dioxide emissions,All Fuels,75.340205
2004,New York,Electric Power carbon dioxide emissions,Coal,22.335138
